node,BreitbartNews,FiveThirtyEight,csmonitor,MotherJones,NRO,dailykos,theblaze,thenation,DRUDGE_REPORT,WSJ,washingtonpost,FoxNews,NPR
29924710,0,0,0,0,0,0,0,0,0,0,1,0,0
29924923,0,0,0,0,0,0,0,0,0,0,1,0,0
29925051,0,0,0,0,0,0,0,0,0,0,1,0,0
29925180,0,0,0,0,0,0,0,0,0,0,1,0,0
29925651,0,0,0,0,0,0,0,0,0,0,1,0,0
29925680,0,0,0,0,0,0,0,0,0,0,1,0,0
29925747,0,0,0,0,0,0,0,0,0,0,1,0,0
29926655,0,0,0,0,0,0,0,0,0,0,1,1,1
29927289,0,0,0,0,0,0,0,0,0,0,1,0,0
29927358,0,0,0,0,0,0,0,0,0,0,1,0,0
29927419,0,0,0,0,0,0,0,0,0,0,1,0,0
29927768,0,0,0,0,0,0,0,0,0,0,1,0,1
29928335,0,0,0,0,0,0,0,0,0,0,1,0,0
29928356,0,0,0,0,0,0,0,0,0,0,1,0,0
29928428,0,0,0,0,0,0,0,0,0,0,1,0,0
29928664,0,0,0,0,0,0,0,0,0,0,1,0,0
29928711,0,0,0,0,0,0,0,0,0,0,1,0,0
29928877,0,0,0,0,0,0,0,0,0,0,1,0,0
29928896,0,0,0,0,0,0,0,0,0,0,1,0,0
29929453,0,0,0,0,0,0,0,0,0,0,1,1,0
29929671,0,0,0,0,0,0,0,0,0,0,1,0,0
29929840,0,0,0,0,0,0,0,0,0,0,1,0,0
29931742,0,0,0,0,0,0,0,0,0,0,1,1,0
29931789,0,0,0,0,0,0,0,0,0,0,1,0,0
29932145,0,0,0,0,0,0,0,0,0,0,1,1,1
29932228,0,0,0,0,0,0,0,0,0,0,1,0,0
29932390,0,0,0,0,0,0,0,0,0,0,1,0,0
29932528,0,0,0,0,0,0,0,0,0,0,1,0,0
29932775,0,0,0,0,0,0,0,0,0,0,1,0,0
29933251,0,0,0,0,0,0,0,0,0,0,1,0,0
29933519,0,0,0,0,0,0,0,0,0,0,1,0,0
29934094,0,0,0,0,0,0,0,0,0,0,1,0,0
29934353,0,0,0,0,0,0,0,0,0,0,1,0,0
29934961,0,0,0,0,0,0,0,0,0,0,1,0,0
29935300,0,0,0,0,0,0,0,0,0,0,1,0,1
29935687,0,0,0,0,0,0,0,0,0,0,1,0,0
29935826,0,0,0,0,0,0,0,0,0,0,1,0,0
29936170,0,0,0,0,0,0,0,0,0,0,1,0,0
29936322,0,0,0,0,0,0,0,0,0,0,1,0,0
29937014,0,0,0,0,0,0,0,0,0,0,1,0,0
29937839,0,0,0,0,0,0,0,0,0,0,1,0,0
29938243,0,0,0,0,0,0,0,0,0,0,1,0,0
29938290,0,0,0,0,0,0,0,0,0,0,1,0,0
29938457,0,0,0,0,0,0,0,0,0,0,1,0,0
29938562,0,0,0,0,0,0,0,0,0,0,1,0,1
29938683,0,0,0,0,0,0,0,0,0,0,1,1,0
29938744,0,0,0,0,0,0,0,0,0,0,1,0,0
29939632,0,0,0,0,0,0,0,0,0,0,1,0,0
29939874,0,0,0,0,0,0,0,0,0,0,1,0,0
29940145,0,0,0,0,0,0,0,0,0,0,1,0,0
29940332,0,0,0,0,0,0,0,0,0,0,1,0,0
29940578,0,0,0,0,0,0,0,0,0,0,1,0,0
29940705,0,0,0,0,0,0,0,0,0,0,1,1,1
29940878,0,0,0,0,0,0,0,0,0,0,1,0,0
29941463,0,0,0,0,0,0,0,0,0,0,1,0,0
29941603,0,0,0,0,0,0,0,0,0,0,1,1,0
29942172,0,0,0,0,0,0,0,0,0,0,1,0,0
29942558,0,0,0,0,0,0,0,0,0,0,1,0,0
29942611,0,0,0,0,0,0,0,0,0,0,1,0,0
29942673,0,0,0,0,0,0,0,0,0,0,1,0,0
29942903,0,0,0,0,0,0,0,0,0,0,1,0,0
29943070,0,0,0,0,0,0,0,0,0,0,1,0,0
29943251,0,0,0,0,0,0,0,0,0,0,1,1,0
29943612,0,0,0,0,0,0,0,0,0,0,1,0,0
29944016,0,0,0,0,0,0,0,0,0,0,1,0,0
29944125,0,0,0,0,0,0,0,0,0,0,1,1,0
29944799,0,0,0,0,0,0,0,0,0,0,1,0,0
29944817,0,0,0,0,0,0,0,0,0,0,1,0,0
29944951,0,0,0,0,0,0,0,0,0,0,1,1,0
29944991,0,0,0,0,0,0,0,0,0,0,1,0,0
29945065,0,0,0,0,0,0,0,0,0,0,1,0,0
29945248,0,0,0,0,0,0,0,0,0,0,1,0,0
29945250,0,0,0,0,0,0,0,0,0,0,1,0,0
29945653,0,0,0,0,0,0,0,0,0,0,1,0,0
29946969,0,0,0,0,0,0,0,0,0,0,1,0,1
29946997,0,0,0,0,0,0,0,0,0,0,1,0,0
29947013,0,0,0,0,0,0,0,0,0,0,1,0,0
29947447,0,0,0,0,0,0,0,0,0,0,1,0,0
29947559,0,0,0,0,0,0,0,0,0,0,1,0,0
29947812,0,0,0,0,0,0,0,0,0,0,1,0,0
29947815,0,0,0,0,0,0,0,0,0,0,1,0,1
29948213,0,0,0,0,0,0,0,0,0,0,1,0,0
29948518,0,0,0,0,0,0,0,0,0,0,1,0,0
29948579,0,0,0,0,0,0,0,0,0,0,1,1,0
29948720,0,0,0,0,0,0,0,0,0,0,1,0,1
29948790,0,0,0,0,0,0,0,0,0,0,1,0,0
29949232,0,0,0,0,0,0,0,0,0,0,1,0,0
29949311,0,0,0,0,0,0,0,0,0,0,1,0,1
29949709,0,0,0,0,0,0,0,0,0,0,1,1,0
29949752,0,0,0,0,0,0,0,0,0,0,1,0,0
29950036,0,0,0,0,0,0,0,0,0,0,1,0,1
29950953,0,0,0,0,0,0,0,0,0,0,1,0,0
29950964,0,0,0,0,0,0,0,0,0,0,1,0,0
29951211,0,0,0,0,0,0,0,0,0,0,1,0,0
29952122,0,0,0,0,0,0,0,0,0,0,1,0,0
29952385,0,0,0,0,0,0,0,0,0,0,1,0,0
29952515,0,0,0,0,0,0,0,0,0,0,1,0,0
29952537,0,0,0,0,0,0,0,0,0,0,1,0,0
29952672,0,0,0,0,0,0,0,0,0,0,1,1,0
29952802,0,0,0,0,0,0,0,0,0,0,1,0,1
29952863,0,0,0,0,0,0,0,0,0,0,1,0,0
29953085,0,0,0,0,0,0,0,0,0,0,1,0,0
29953089,0,0,0,0,0,0,0,0,0,0,1,0,0
29953412,0,0,0,0,0,0,0,0,0,0,1,0,1
29953754,0,0,0,0,0,0,0,0,0,0,1,1,1
29954911,0,0,0,0,0,0,0,0,0,0,1,0,0
29955243,0,0,0,0,0,0,0,0,0,0,1,0,1
29955431,0,0,0,0,0,0,0,0,0,0,1,0,1
29955532,0,0,0,0,0,0,0,0,0,0,1,0,0
29955572,0,0,0,0,0,0,0,0,0,0,1,1,0
29955599,0,0,0,0,0,0,0,0,0,0,1,0,1
29955650,0,0,0,0,0,0,0,0,0,0,1,0,0
29955925,0,0,0,0,0,0,0,0,0,0,1,0,0
29956242,0,0,0,0,0,0,0,0,0,0,1,0,0
29956423,0,0,0,0,0,0,0,0,0,0,1,0,0
29956510,0,0,0,0,0,0,0,0,0,0,1,0,0
29956526,0,0,0,0,0,0,0,0,0,0,1,0,0
29956632,0,0,0,0,0,0,0,0,0,0,1,0,0
29956851,0,0,0,0,0,0,0,0,0,0,1,0,0
29957035,0,0,0,0,0,0,0,0,0,0,1,0,1
29957326,0,0,0,0,0,0,0,0,0,0,1,0,0
29957415,0,0,0,0,0,0,0,0,0,0,1,0,0
29957853,0,0,0,0,0,0,0,0,0,0,1,0,0
29957880,0,0,0,0,0,0,0,0,0,0,1,1,0
29958220,0,0,0,0,0,0,0,0,0,0,1,0,0
29958675,0,0,0,0,0,0,0,0,0,0,1,0,0
29959086,0,0,0,0,0,0,0,0,0,0,1,0,0
29959154,0,0,0,0,0,0,0,0,0,0,1,0,0
29959233,0,0,0,0,0,0,0,0,0,0,1,0,0
29959279,0,0,0,0,0,0,0,0,0,0,1,0,0
29959330,0,0,0,0,0,0,0,0,0,0,1,1,0
29960328,0,0,0,0,0,0,0,0,0,0,1,0,0
29960497,0,0,0,0,0,0,0,0,0,0,1,0,0
29960606,0,0,0,0,0,0,0,0,0,0,1,1,1
29960673,0,0,0,0,0,0,0,0,0,0,1,0,0
29961726,0,0,0,0,0,0,0,0,0,0,1,1,1
29961956,0,0,0,0,0,0,0,0,0,0,1,0,0
29962207,0,0,0,0,0,0,0,0,0,0,1,0,1
29963714,0,0,0,0,0,0,0,0,0,0,1,0,0
29963722,0,0,0,0,0,0,0,0,0,0,1,0,0
29963950,0,0,0,0,0,0,0,0,0,0,1,0,1
29964163,0,0,0,0,0,0,0,0,0,0,1,0,0
29964198,0,0,0,0,0,0,0,0,0,0,1,0,0
29965926,0,0,0,0,0,0,0,0,0,0,1,0,0
29966017,0,0,0,0,0,0,0,0,0,0,1,0,0
29966073,0,0,0,0,0,0,0,0,0,0,1,0,0
29966130,0,0,0,0,0,0,0,0,0,0,1,0,0
29966174,0,0,0,0,0,0,0,0,0,0,1,0,0
29966280,0,0,0,0,0,0,0,0,0,0,1,0,0
29966503,0,0,0,0,0,0,0,0,0,0,1,1,0
29966630,0,0,0,0,0,0,0,0,0,0,1,0,0
29966664,0,0,0,0,0,0,0,0,0,0,1,0,0
29967853,0,0,0,0,0,0,0,0,0,0,1,0,0
29967879,0,0,0,0,0,0,0,0,0,0,1,0,0
29967929,0,0,0,0,0,0,0,0,0,0,1,0,0
29968634,0,0,0,0,0,0,0,0,0,0,1,0,0
29968950,0,0,0,0,0,0,0,0,0,0,1,1,1
29969104,0,0,0,0,0,0,0,0,0,0,1,0,0
29969471,0,0,0,0,0,0,0,0,0,0,1,1,0
29969844,0,0,0,0,0,0,0,0,0,0,1,0,0
29969879,0,0,0,0,0,0,0,0,0,0,1,0,0
29970192,0,0,0,0,0,0,0,0,0,0,1,0,0
29970706,0,0,0,0,0,0,0,0,0,0,1,0,1
29971336,0,0,0,0,0,0,0,0,0,0,1,0,0
29971376,0,0,0,0,0,0,0,0,0,0,1,0,0
29972087,0,0,0,0,0,0,0,0,0,0,1,0,0
29972446,0,0,0,0,0,0,0,0,0,0,1,0,1
29972723,0,0,0,0,0,0,0,0,0,0,1,0,0
29972749,0,0,0,0,0,0,0,0,0,0,1,0,0
29973080,0,0,0,0,0,0,0,0,0,0,1,0,0
29973230,0,0,0,0,0,0,0,0,0,0,1,0,0
29973242,0,0,0,0,0,0,0,0,0,0,1,0,0
29973951,0,0,0,0,0,0,0,0,0,0,1,0,0
29974099,0,0,0,0,0,0,0,0,0,0,1,0,0
29974274,0,0,0,0,0,0,0,0,0,0,1,0,0
29974659,0,0,0,0,0,0,0,0,0,0,1,0,0
29976019,0,0,0,0,0,0,0,0,0,0,1,0,0
29976791,0,0,0,0,0,0,0,0,0,0,1,0,0
29977064,0,0,0,0,0,0,0,0,0,0,1,0,0
29977897,0,0,0,0,0,0,0,0,0,0,1,0,1
29978142,0,0,0,0,0,0,0,0,0,0,1,0,0
29978407,0,0,0,0,0,0,0,0,0,0,1,0,0
29978463,0,0,0,0,0,0,0,0,0,0,1,0,0
29978550,0,0,0,0,0,0,0,0,0,0,1,0,0
29978770,0,0,0,0,0,0,0,0,0,0,1,1,0
29978980,0,0,0,0,0,0,0,0,0,0,1,1,0
29979111,0,0,0,0,0,0,0,0,0,0,1,0,0
29979245,0,0,0,0,0,0,0,0,0,0,1,0,0
29979447,0,0,0,0,0,0,0,0,0,0,1,0,0
29979463,0,0,0,0,0,0,0,0,0,0,1,1,1
29979472,0,0,0,0,0,0,0,0,0,0,1,0,0
29979914,0,0,0,0,0,0,0,0,0,0,1,0,0
29980223,0,0,0,0,0,0,0,0,0,0,1,0,0
29980446,0,0,0,0,0,0,0,0,0,0,1,0,0
29981084,0,0,0,0,0,0,0,0,0,0,1,1,0
29981341,0,0,0,0,0,0,0,0,0,0,1,0,0
29981893,0,0,0,0,0,0,0,0,0,0,1,0,0
29981926,0,0,0,0,0,0,0,0,0,0,1,0,0
29982051,0,0,0,0,0,0,0,0,0,0,1,0,1
29982190,0,0,0,0,0,0,0,0,0,0,1,1,0
29982426,0,0,0,0,0,0,0,0,0,0,1,0,0
29982656,0,0,0,0,0,0,0,0,0,0,1,0,0
29983173,0,0,0,0,0,0,0,0,0,0,1,0,0
29983311,0,0,0,0,0,0,0,0,0,0,1,0,0
29983429,0,0,0,0,0,0,0,0,0,0,1,0,0
29983436,0,0,0,0,0,0,0,0,0,0,1,1,1
29983798,0,0,0,0,0,0,0,0,0,0,1,1,0
29984017,0,0,0,0,0,0,0,0,0,0,1,0,0
29984115,0,0,0,0,0,0,0,0,0,0,1,0,0
29984633,0,0,0,0,0,0,0,0,0,0,1,0,0
29984684,0,0,0,0,0,0,0,0,0,0,1,0,1
29984715,0,0,0,0,0,0,0,0,0,0,1,0,0
29985245,0,0,0,0,0,0,0,0,0,0,1,0,0
29985247,0,0,0,0,0,0,0,0,0,0,1,0,0
29985499,0,0,0,0,0,0,0,0,0,0,1,0,0
29985606,0,0,0,0,0,0,0,0,0,0,1,1,0
29985695,0,0,0,0,0,0,0,0,0,0,1,0,0
29985725,0,0,0,0,0,0,0,0,0,0,1,0,0
29985866,0,0,0,0,0,0,0,0,0,0,1,0,1
29986664,0,0,0,0,0,0,0,0,0,0,1,0,0
29987049,0,0,0,0,0,0,0,0,0,0,1,1,0
29987245,0,0,0,0,0,0,0,0,0,0,1,0,0
29987415,0,0,0,0,0,0,0,0,0,0,1,0,0
29987492,0,0,0,0,0,0,0,0,0,0,1,0,0
29987641,0,0,0,0,0,0,0,0,0,0,1,0,0
29987878,0,0,0,0,0,0,0,0,0,0,1,0,0
29988122,0,0,0,0,0,0,0,0,0,0,1,0,0
29988229,0,0,0,0,0,0,0,0,0,0,1,0,0
29988699,0,0,0,0,0,0,0,0,0,0,1,0,0
29988730,0,0,0,0,0,0,0,0,0,0,1,0,0
29988801,0,0,0,0,0,0,0,0,0,0,1,0,0
29990043,0,0,0,0,0,0,0,0,0,0,1,0,0
29990801,0,0,0,0,0,0,0,0,0,0,1,0,0
29990810,0,0,0,0,0,0,0,0,0,0,1,0,0
29991009,0,0,0,0,0,0,0,0,0,0,1,0,1
29991710,0,0,0,0,0,0,0,0,0,0,1,0,0
29992163,0,0,0,0,0,0,0,0,0,0,1,1,0
29992223,0,0,0,0,0,0,0,0,0,0,1,0,0
29992330,0,0,0,0,0,0,0,0,0,0,1,0,0
29992498,0,0,0,0,0,0,0,0,0,0,1,1,1
29992500,0,0,0,0,0,0,0,0,0,0,1,0,0
29992571,0,0,0,0,0,0,0,0,0,0,1,0,0
29992723,0,0,0,0,0,0,0,0,0,0,1,1,0
29993022,0,0,0,0,0,0,0,0,0,0,1,1,0
29993497,0,0,0,0,0,0,0,0,0,0,1,0,0
29993621,0,0,0,0,0,0,0,0,0,0,1,1,0
29993659,0,0,0,0,0,0,0,0,0,0,1,0,1
29993660,0,0,0,0,0,0,0,0,0,0,1,0,0
29993686,0,0,0,0,0,0,0,0,0,0,1,0,0
29993704,0,0,0,0,0,0,0,0,0,0,1,1,0
29994200,0,0,0,0,0,0,0,0,0,0,1,0,0
29994367,0,0,0,0,0,0,0,0,0,0,1,0,0
29994498,0,0,0,0,0,0,0,0,0,0,1,1,0
29994643,0,0,0,0,0,0,0,0,0,0,1,0,1
29994828,0,0,0,0,0,0,0,0,0,0,1,0,0
29994985,0,0,0,0,0,0,0,0,0,0,1,1,0
29996080,0,0,0,0,0,0,0,0,0,0,1,1,0
29996769,0,0,0,0,0,0,0,0,0,0,1,1,0
29997263,0,0,0,0,0,0,0,0,0,0,1,0,0
29997515,0,0,0,0,0,0,0,0,0,0,1,1,1
29997755,0,0,0,0,0,0,0,0,0,0,1,0,0
29997785,0,0,0,0,0,0,0,0,0,0,1,1,1
29997882,0,0,0,0,0,0,0,0,0,0,1,0,0
29997961,0,0,0,0,0,0,0,0,0,0,1,0,0
29998110,0,0,0,0,0,0,0,0,0,0,1,0,0
29998193,0,0,0,0,0,0,0,0,0,0,1,0,0
29998982,0,0,0,0,0,0,0,0,0,0,1,0,0
29999106,0,0,0,0,0,0,0,0,0,0,1,0,0
29999210,0,0,0,0,0,0,0,0,0,0,1,0,0
29999368,0,0,0,0,0,0,0,0,0,0,1,0,0
29999952,0,0,0,0,0,0,0,0,0,0,1,0,0
30000914,0,0,0,0,0,0,0,0,0,0,1,0,0
30001464,0,0,0,0,0,0,0,0,0,0,1,0,0
30001655,0,0,0,0,0,0,0,0,0,0,1,0,0
30001747,0,0,0,0,0,0,0,0,0,0,1,0,0
30002253,0,0,0,0,0,0,0,0,0,0,1,0,0
30002733,0,0,0,0,0,0,0,0,0,0,1,0,0
30003026,0,0,0,0,0,0,0,0,0,0,1,1,0
30003255,0,0,0,0,0,0,0,0,0,0,1,0,0
30003600,0,0,0,0,0,0,0,0,0,0,1,0,1
30004660,0,0,0,0,0,0,0,0,0,0,1,0,0
30004904,0,0,0,0,0,0,0,0,0,0,1,1,0
30005052,0,0,0,0,0,0,0,0,0,0,1,0,0
30005252,0,0,0,0,0,0,0,0,0,0,1,0,0
30005794,0,0,0,0,0,0,0,0,0,0,1,0,0
30005977,0,0,0,0,0,0,0,0,0,0,1,0,0
30006117,0,0,0,0,0,0,0,0,0,0,1,0,0
30006465,0,0,0,0,0,0,0,0,0,0,1,1,0
30006685,0,0,0,0,0,0,0,0,0,0,1,0,0
30007049,0,0,0,0,0,0,0,0,0,0,1,0,0
30007235,0,0,0,0,0,0,0,0,0,0,1,0,0
30007297,0,0,0,0,0,0,0,0,0,0,1,0,0
30007331,0,0,0,0,0,0,0,0,0,0,1,0,0
30007373,0,0,0,0,0,0,0,0,0,0,1,0,0
30007745,0,0,0,0,0,0,0,0,0,0,1,0,0
30008387,0,0,0,0,0,0,0,0,0,0,1,0,0
30008495,0,0,0,0,0,0,0,0,0,0,1,0,0
30008745,0,0,0,0,0,0,0,0,0,0,1,0,0
30009232,0,0,0,0,0,0,0,0,0,0,1,0,1
30009500,0,0,0,0,0,0,0,0,0,0,1,0,1
30009745,0,0,0,0,0,0,0,0,0,0,1,0,1
30009808,0,0,0,0,0,0,0,0,0,0,1,0,0
30010045,0,0,0,0,0,0,0,0,0,0,1,0,0
30010073,0,0,0,0,0,0,0,0,0,0,1,0,0
30010196,0,0,0,0,0,0,0,0,0,0,1,0,0
30010868,0,0,0,0,0,0,0,0,0,0,1,0,0
30011120,0,0,0,0,0,0,0,0,0,0,1,1,0
30011340,0,0,0,0,0,0,0,0,0,0,1,0,1
30011965,0,0,0,0,0,0,0,0,0,0,1,0,0
30011969,0,0,0,0,0,0,0,0,0,0,1,0,0
30012348,0,0,0,0,0,0,0,0,0,0,1,0,1
30012508,0,0,0,0,0,0,0,0,0,0,1,1,1
30012524,0,0,0,0,0,0,0,0,0,0,1,0,0
30012530,0,0,0,0,0,0,0,0,0,0,1,0,0
30012682,0,0,0,0,0,0,0,0,0,0,1,0,0
30012703,0,0,0,0,0,0,0,0,0,0,1,1,1
30012779,0,0,0,0,0,0,0,0,0,0,1,0,0
30012828,0,0,0,0,0,0,0,0,0,0,1,0,1
30012930,0,0,0,0,0,0,0,0,0,0,1,0,0
30012983,0,0,0,0,0,0,0,0,0,0,1,0,1
30013015,0,0,0,0,0,0,0,0,0,0,1,0,0
30013078,0,0,0,0,0,0,0,0,0,0,1,0,0
30013207,0,0,0,0,0,0,0,0,0,0,1,0,0
30013350,0,0,0,0,0,0,0,0,0,0,1,0,1
30013649,0,0,0,0,0,0,0,0,0,0,1,0,1
30013669,0,0,0,0,0,0,0,0,0,0,1,0,0
30013844,0,0,0,0,0,0,0,0,0,0,1,0,0
30014081,0,0,0,0,0,0,0,0,0,0,1,0,0
30014094,0,0,0,0,0,0,0,0,0,0,1,0,0
30014606,0,0,0,0,0,0,0,0,0,0,1,1,0
30014618,0,0,0,0,0,0,0,0,0,0,1,0,1
30015198,0,0,0,0,0,0,0,0,0,0,1,0,0
30015442,0,0,0,0,0,0,0,0,0,0,1,0,0
30015471,0,0,0,0,0,0,0,0,0,0,1,0,1
30015912,0,0,0,0,0,0,0,0,0,0,1,0,0
30016596,0,0,0,0,0,0,0,0,0,0,1,0,0
30016970,0,0,0,0,0,0,0,0,0,0,1,1,0
30017170,0,0,0,0,0,0,0,0,0,0,1,0,0
30017244,0,0,0,0,0,0,0,0,0,0,1,0,0
30017439,0,0,0,0,0,0,0,0,0,0,1,0,1
30017939,0,0,0,0,0,0,0,0,0,0,1,0,0
30018455,0,0,0,0,0,0,0,0,0,0,1,0,1
30018536,0,0,0,0,0,0,0,0,0,0,1,0,0
30018778,0,0,0,0,0,0,0,0,0,0,1,0,0
30018977,0,0,0,0,0,0,0,0,0,0,1,0,1
30019146,0,0,0,0,0,0,0,0,0,0,1,0,0
30019300,0,0,0,0,0,0,0,0,0,0,1,0,0
30019678,0,0,0,0,0,0,0,0,0,0,1,0,0
30019741,0,0,0,0,0,0,0,0,0,0,1,1,0
30019779,0,0,0,0,0,0,0,0,0,0,1,0,0
30020277,0,0,0,0,0,0,0,0,0,0,1,0,1
30020536,0,0,0,0,0,0,0,0,0,0,1,0,0
30020603,0,0,0,0,0,0,0,0,0,0,1,0,0
30020903,0,0,0,0,0,0,0,0,0,0,1,0,0
30021118,0,0,0,0,0,0,0,0,0,0,1,0,0
30021153,0,0,0,0,0,0,0,0,0,0,1,0,0
30021161,0,0,0,0,0,0,0,0,0,0,1,1,1
30021795,0,0,0,0,0,0,0,0,0,0,1,0,0
30021825,0,0,0,0,0,0,0,0,0,0,1,0,0
30021899,0,0,0,0,0,0,0,0,0,0,1,0,0
30022522,0,0,0,0,0,0,0,0,0,0,1,0,0
30022696,0,0,0,0,0,0,0,0,0,0,1,1,1
30022998,0,0,0,0,0,0,0,0,0,0,1,0,0
30023427,0,0,0,0,0,0,0,0,0,0,1,0,0
30023954,0,0,0,0,0,0,0,0,0,0,1,0,0
30024030,0,0,0,0,0,0,0,0,0,0,1,0,0
30024156,0,0,0,0,0,0,0,0,0,0,1,0,0
30024392,0,0,0,0,0,0,0,0,0,0,1,1,0
30024905,0,0,0,0,0,0,0,0,0,0,1,1,1
30024952,0,0,0,0,0,0,0,0,0,0,1,0,0
30025007,0,0,0,0,0,0,0,0,0,0,1,0,0
30025397,0,0,0,0,0,0,0,0,0,0,1,0,1
30025433,0,0,0,0,0,0,0,0,0,0,1,0,0
30025654,0,0,0,0,0,0,0,0,0,0,1,0,0
30025705,0,0,0,0,0,0,0,0,0,0,1,0,0
30026265,0,0,0,0,0,0,0,0,0,0,1,0,0
30026517,0,0,0,0,0,0,0,0,0,0,1,0,0
30027154,0,0,0,0,0,0,0,0,0,0,1,0,0
30027471,0,0,0,0,0,0,0,0,0,0,1,0,0
30027502,0,0,0,0,0,0,0,0,0,0,1,0,0
30027696,0,0,0,0,0,0,0,0,0,0,1,0,0
30027698,0,0,0,0,0,0,0,0,0,0,1,0,0
30027797,0,0,0,0,0,0,0,0,0,0,1,0,1
30029087,0,0,0,0,0,0,0,0,0,0,1,0,0
30029555,0,0,0,0,0,0,0,0,0,0,1,0,0
30029685,0,0,0,0,0,0,0,0,0,0,1,0,0
30029920,0,0,0,0,0,0,0,0,0,0,1,0,0
30029944,0,0,0,0,0,0,0,0,0,0,1,0,0
30029976,0,0,0,0,0,0,0,0,0,0,1,0,0
30030087,0,0,0,0,0,0,0,0,0,0,1,0,0
30030365,0,0,0,0,0,0,0,0,0,0,1,0,0
30030375,0,0,0,0,0,0,0,0,0,0,1,0,0
30030383,0,0,0,0,0,0,0,0,0,0,1,0,0
30030795,0,0,0,0,0,0,0,0,0,0,1,0,0
30031027,0,0,0,0,0,0,0,0,0,0,1,0,0
30031032,0,0,0,0,0,0,0,0,0,0,1,0,1
30031126,0,0,0,0,0,0,0,0,0,0,1,0,0
30031152,0,0,0,0,0,0,0,0,0,0,1,0,0
30031255,0,0,0,0,0,0,0,0,0,0,1,0,0
30031260,0,0,0,0,0,0,0,0,0,0,1,0,0
30031484,0,0,0,0,0,0,0,0,0,0,1,0,1
30032205,0,0,0,0,0,0,0,0,0,0,1,0,0
30032222,0,0,0,0,0,0,0,0,0,0,1,0,0
30032402,0,0,0,0,0,0,0,0,0,0,1,0,0
30032522,0,0,0,0,0,0,0,0,0,0,1,0,0
30032655,0,0,0,0,0,0,0,0,0,0,1,0,0
30032680,0,0,0,0,0,0,0,0,0,0,1,0,0
30033358,0,0,0,0,0,0,0,0,0,0,1,0,0
30034279,0,0,0,0,0,0,0,0,0,0,1,0,0
30034491,0,0,0,0,0,0,0,0,0,0,1,0,0
30035571,0,0,0,0,0,0,0,0,0,0,1,0,0
30035977,0,0,0,0,0,0,0,0,0,0,1,0,0
30036400,0,0,0,0,0,0,0,0,0,0,1,0,0
30036777,0,0,0,0,0,0,0,0,0,0,1,0,0
30036829,0,0,0,0,0,0,0,0,0,0,1,0,0
30037148,0,0,0,0,0,0,0,0,0,0,1,0,0
30037288,0,0,0,0,0,0,0,0,0,0,1,0,0
30037481,0,0,0,0,0,0,0,0,0,0,1,0,0
30037736,0,0,0,0,0,0,0,0,0,0,1,0,0
30037873,0,0,0,0,0,0,0,0,0,0,1,0,0
30037884,0,0,0,0,0,0,0,0,0,0,1,0,0
30038294,0,0,0,0,0,0,0,0,0,0,1,0,0
30038545,0,0,0,0,0,0,0,0,0,0,1,0,0
30038851,0,0,0,0,0,0,0,0,0,0,1,0,0
30039330,0,0,0,0,0,0,0,0,0,0,1,0,0
30039516,0,0,0,0,0,0,0,0,0,0,1,0,0
30039651,0,0,0,0,0,0,0,0,0,0,1,0,0
30040037,0,0,0,0,0,0,0,0,0,0,1,0,0
30040660,0,0,0,0,0,0,0,0,0,0,1,0,0
30040713,0,0,0,0,0,0,0,0,0,0,1,0,0
30041520,0,0,0,0,0,0,0,0,0,0,1,1,0
30041534,0,0,0,0,0,0,0,0,0,0,1,0,0
30041597,0,0,0,0,0,0,0,0,0,0,1,0,0
30041696,0,0,0,0,0,0,0,0,0,0,1,0,0
30042164,0,0,0,0,0,0,0,0,0,0,1,0,0
30042273,0,0,0,0,0,0,0,0,0,0,1,0,0
30042493,0,0,0,0,0,0,0,0,0,0,1,0,0
30042558,0,0,0,0,0,0,0,0,0,0,1,0,0
30042587,0,0,0,0,0,0,0,0,0,0,1,0,0
30042975,0,0,0,0,0,0,0,0,0,0,1,0,0
30043212,0,0,0,0,0,0,0,0,0,0,1,0,0
30043283,0,0,0,0,0,0,0,0,0,0,1,0,0
30043566,0,0,0,0,0,0,0,0,0,0,1,0,0
30043658,0,0,0,0,0,0,0,0,0,0,1,1,0
30044005,0,0,0,0,0,0,0,0,0,0,1,0,0
30044976,0,0,0,0,0,0,0,0,0,0,1,1,0
30045146,0,0,0,0,0,0,0,0,0,0,1,0,0
30045203,0,0,0,0,0,0,0,0,0,0,1,0,0
30045526,0,0,0,0,0,0,0,0,0,0,1,0,0
30045581,0,0,0,0,0,0,0,0,0,0,1,0,0
30046303,0,0,0,0,0,0,0,0,0,0,1,0,0
30046773,0,0,0,0,0,0,0,0,0,0,1,0,0
30047458,0,0,0,0,0,0,0,0,0,0,1,0,0
30047926,0,0,0,0,0,0,0,0,0,0,1,0,1
30048608,0,0,0,0,0,0,0,0,0,0,1,0,0
30049188,0,0,0,0,0,0,0,0,0,0,1,0,0
30049376,0,0,0,0,0,0,0,0,0,0,1,0,0
30049412,0,0,0,0,0,0,0,0,0,0,1,0,0
30049608,0,0,0,0,0,0,0,0,0,0,1,0,0
30049851,0,0,0,0,0,0,0,0,0,0,1,0,0
30049905,0,0,0,0,0,0,0,0,0,0,1,1,0
30050308,0,0,0,0,0,0,0,0,0,0,1,0,0
30050408,0,0,0,0,0,0,0,0,0,0,1,0,0
